0.09478020407358806 0.078731306 0.024722638588061452 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [100, 100, 100, 1], 'learning_rate': 0.0251, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'lewicki': False, 'augment_division': True, 'random': False, 'activation_regularization': 0, 'bias_regularization': 0, 'plot_error': None, 'save_weights': None, 'reproducible': True, 'verbose': 1, 'information': False, 'send_mail': None, 'config_file': None, 'batch_file': None} 2018-10-22 19:56:08.037986
0.09126296902100245 0.0051118345 0.028476477269311573 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [100, 100, 100, 1], 'learning_rate': 0.0251, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'lewicki': False, 'augment_division': True, 'random': True, 'activation_regularization': 0, 'bias_regularization': 0, 'plot_error': None, 'save_weights': None, 'reproducible': True, 'verbose': 1, 'information': False, 'send_mail': None, 'config_file': None, 'batch_file': None} 2018-10-22 19:59:30.291290
0.03778338723182678 0.09225588 0.019021328368005408 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [100, 100, 100, 1], 'learning_rate': 0.0251, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'lewicki': False, 'augment_division': False, 'random': False, 'activation_regularization': 0, 'bias_regularization': 0, 'plot_error': None, 'save_weights': None, 'reproducible': True, 'verbose': 1, 'information': False, 'send_mail': None, 'config_file': None, 'batch_file': None} 2018-10-22 20:36:03.864891
0.03778338723182678 0.09225588 0.019021328368005408 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [100, 100, 100, 1], 'learning_rate': 0.0251, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'lewicki': False, 'augment_division': False, 'random': False, 'activation_regularization': 0, 'bias_regularization': 0, 'plot_error': None, 'save_weights': None, 'reproducible': True, 'verbose': 1, 'information': False, 'send_mail': None, 'config_file': None, 'batch_file': None} 2018-10-22 20:44:19.565327
0.07191461094220479 0.07969174 0.04741589132370616 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [100, 100, 100, 100, 100, 1], 'learning_rate': 0.0251, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'lewicki': False, 'augment_division': True, 'random': False, 'activation_regularization': 0, 'bias_regularization': 0, 'plot_error': None, 'save_weights': None, 'reproducible': True, 'verbose': 1, 'information': False, 'send_mail': None, 'config_file': None, 'batch_file': None} 2018-10-23 07:49:10.813419
0.03751147214571635 0.097061746 0.018354068061144924 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 256, 'input_size': [4, 2], 'network_layers': [100, 100, 50, 1], 'learning_rate': 0.001, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': False, 'augment_division': False, 'augment_zeros': False, 'random': False, 'early_stopping': None, 'activation_regularization': 0, 'bias_regularization': 0, 'plot_error': None, 'save_weights': None, 'reproducible': True, 'verbose': 1, 'information': False, 'send_mail': None, 'config_file': None, 'batch_file': None} 2018-10-24 15:48:37.655508
0.03751147214571635 0.097061746 0.018354068061144924 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 256, 'input_size': [4, 2], 'network_layers': [100, 100, 50, 1], 'learning_rate': 0.001, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': False, 'augment_division': False, 'augment_zeros': False, 'random': False, 'early_stopping': None, 'activation_regularization': 0, 'bias_regularization': 0, 'plot_error': None, 'save_weights': None, 'reproducible': True, 'verbose': 1, 'information': False, 'tensorboard_file': 'tensorboard.cfg', 'send_mail': None, 'config_file': None, 'batch_file': None} 2018-10-24 17:24:32.677723
0.03751147214571635 0.097061746 0.018354068061144924 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 256, 'input_size': [4, 2], 'network_layers': [100, 100, 50, 1], 'learning_rate': 0.001, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': False, 'augment_division': False, 'augment_zeros': False, 'random': False, 'early_stopping': None, 'activation_regularization': 0, 'bias_regularization': 0, 'plot_error': None, 'save_weights': None, 'reproducible': True, 'verbose': 1, 'information': False, 'tensorboard_file': 'tensorboard.cfg', 'send_mail': None, 'config_file': None, 'batch_file': None} 2018-10-24 18:32:43.476281
0.053029947421948116 0.095781416 0.02979659536361079 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [100, 100, 50, 1], 'learning_rate': 0.001, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': False, 'augment_division': False, 'augment_zeros': False, 'random': False, 'early_stopping': [10, 0.001], 'activation_regularization': 0, 'bias_regularization': 0, 'plot_error': 'error.png', 'save_weights': 'weights.h5', 'save_architecture': 'arch.json', 'save_history': 'history.txt', 'reproducible': True, 'verbose': 1, 'information': False, 'send_mail': None, 'tensorboard_file': 'tensorboard.cfg', 'config_file': None, 'batch_file': None} 2018-10-24 20:33:12.833278
0.053029947421948116 0.095781416 0.02979659536361079 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [100, 100, 50, 1], 'learning_rate': 0.001, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': False, 'augment_division': False, 'augment_zeros': False, 'random': False, 'early_stopping': [10, 0.001], 'activation_regularization': 0, 'bias_regularization': 0, 'plot_error': 'error.png', 'save_weights': 'weights.h5', 'save_architecture': 'arch.json', 'save_history': 'history.txt', 'reproducible': True, 'verbose': 1, 'information': False, 'send_mail': None, 'tensorboard_file': 'tensorboard.cfg', 'config_file': None, 'batch_file': None} 2018-10-24 20:45:26.339690
0.07106172357400259 0.07401398 0.03840458393096924 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [50, 50, 1], 'learning_rate': 0.02, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': False, 'augment_division': False, 'augment_zeros': False, 'random': False, 'early_stopping': [10, 0.001], 'activation_regularization': 0.0, 'bias_regularization': 0.0, 'plot_error': 'width_error_3.png', 'save_weights': 'width_weights_3.h5', 'save_architecture': None, 'save_history': 'width_history_3.txt', 'reproducible': False, 'verbose': 0, 'information': False, 'send_mail': None, 'tensorboard_file': None, 'config_file': None, 'batch_file': None} 2018-11-02 18:17:18.221481
0.06781116516192755 0.076520614 0.03921851469255366 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [200, 50, 1], 'learning_rate': 0.04, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': False, 'augment_division': False, 'augment_zeros': False, 'random': False, 'early_stopping': [10, 0.001], 'activation_regularization': 0.0, 'bias_regularization': 0.0, 'plot_error': 'width_error_247.png', 'save_weights': 'width_weights_247.h5', 'save_architecture': None, 'save_history': 'width_history_247.txt', 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'tensorboard_file': None, 'config_file': None, 'batch_file': None} 2018-11-03 09:58:31.617986
0.058981568861007694 0.0926882 0.034082265650708043 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [200, 50, 1], 'learning_rate': 0.034999999999999996, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': False, 'augment_division': False, 'augment_zeros': False, 'random': False, 'early_stopping': [10, 0.001], 'activation_regularization': 0.0, 'bias_regularization': 0.0, 'plot_error': 'width_error_246.png', 'save_weights': 'width_weights_246.h5', 'save_architecture': None, 'save_history': 'width_history_246.txt', 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'tensorboard_file': None, 'config_file': None, 'batch_file': None} 2018-11-03 10:05:17.321505
0.05784795951247215 0.08876256 0.033025880032055754 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [200, 50, 1], 'learning_rate': 0.030000000000000002, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': False, 'augment_division': False, 'augment_zeros': False, 'random': False, 'early_stopping': [10, 0.001], 'activation_regularization': 0.0, 'bias_regularization': 0.0, 'plot_error': 'width_error_245.png', 'save_weights': 'width_weights_245.h5', 'save_architecture': None, 'save_history': 'width_history_245.txt', 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'tensorboard_file': None, 'config_file': None, 'batch_file': None} 2018-11-03 10:06:23.924051
0.05637882341345151 0.09481396 0.03881549905205073 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [200, 100, 1], 'learning_rate': 0.005, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': False, 'augment_division': False, 'augment_zeros': False, 'random': False, 'early_stopping': [10, 0.001], 'activation_regularization': 0.0, 'bias_regularization': 0.0, 'plot_error': 'width_error_248.png', 'save_weights': 'width_weights_248.h5', 'save_architecture': None, 'save_history': 'width_history_248.txt', 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'tensorboard_file': None, 'config_file': None, 'batch_file': None} 2018-11-03 10:08:05.974810
0.047711227403084436 0.0925726 0.0284381373719238 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [200, 100, 1], 'learning_rate': 0.01, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': False, 'augment_division': False, 'augment_zeros': False, 'random': False, 'early_stopping': [10, 0.001], 'activation_regularization': 0.0, 'bias_regularization': 0.0, 'plot_error': 'width_error_249.png', 'save_weights': 'width_weights_249.h5', 'save_architecture': None, 'save_history': 'width_history_249.txt', 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'tensorboard_file': None, 'config_file': None, 'batch_file': None} 2018-11-03 10:08:21.279794
0.06751093162695566 0.08029812 0.03959202666418449 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [200, 100, 1], 'learning_rate': 0.034999999999999996, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': False, 'augment_division': False, 'augment_zeros': False, 'random': False, 'early_stopping': [10, 0.001], 'activation_regularization': 0.0, 'bias_regularization': 0.0, 'plot_error': 'width_error_254.png', 'save_weights': 'width_weights_254.h5', 'save_architecture': None, 'save_history': 'width_history_254.txt', 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'tensorboard_file': None, 'config_file': None, 'batch_file': None} 2018-11-03 10:15:33.287474
0.05455784186720848 0.09573109 0.03444690969404296 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [200, 100, 1], 'learning_rate': 0.030000000000000002, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': False, 'augment_division': False, 'augment_zeros': False, 'random': False, 'early_stopping': [10, 0.001], 'activation_regularization': 0.0, 'bias_regularization': 0.0, 'plot_error': 'width_error_253.png', 'save_weights': 'width_weights_253.h5', 'save_architecture': None, 'save_history': 'width_history_253.txt', 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'tensorboard_file': None, 'config_file': None, 'batch_file': None} 2018-11-03 10:22:26.659031
0.05236864051818848 0.08463914 0.03097530386943359 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [200, 100, 1], 'learning_rate': 0.025, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': False, 'augment_division': False, 'augment_zeros': False, 'random': False, 'early_stopping': [10, 0.001], 'activation_regularization': 0.0, 'bias_regularization': 0.0, 'plot_error': 'width_error_252.png', 'save_weights': 'width_weights_252.h5', 'save_architecture': None, 'save_history': 'width_history_252.txt', 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'tensorboard_file': None, 'config_file': None, 'batch_file': None} 2018-11-03 10:22:37.040223
0.04848727278709412 0.0934474 0.029212707193884357 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [200, 100, 1], 'learning_rate': 0.02, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': False, 'augment_division': False, 'augment_zeros': False, 'random': False, 'early_stopping': [10, 0.001], 'activation_regularization': 0.0, 'bias_regularization': 0.0, 'plot_error': 'width_error_251.png', 'save_weights': 'width_weights_251.h5', 'save_architecture': None, 'save_history': 'width_history_251.txt', 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'tensorboard_file': None, 'config_file': None, 'batch_file': None} 2018-11-03 10:25:50.629674
0.049807262333234154 0.0862165 0.02949971057619627 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [200, 100, 1], 'learning_rate': 0.015, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': False, 'augment_division': False, 'augment_zeros': False, 'random': False, 'early_stopping': [10, 0.001], 'activation_regularization': 0.0, 'bias_regularization': 0.0, 'plot_error': 'width_error_250.png', 'save_weights': 'width_weights_250.h5', 'save_architecture': None, 'save_history': 'width_history_250.txt', 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'tensorboard_file': None, 'config_file': None, 'batch_file': None} 2018-11-03 10:25:57.891720
0.056668715796868004 0.09088922 0.031057009060217244 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [200, 100, 1], 'learning_rate': 0.04, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': False, 'augment_division': False, 'augment_zeros': False, 'random': False, 'early_stopping': [10, 0.001], 'activation_regularization': 0.0, 'bias_regularization': 0.0, 'plot_error': 'width_error_255.png', 'save_weights': 'width_weights_255.h5', 'save_architecture': None, 'save_history': 'width_history_255.txt', 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'tensorboard_file': None, 'config_file': None, 'batch_file': None} 2018-11-03 10:42:09.768677
0.04970185863574346 0.09423519 0.029171466827392578 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [200, 150, 1], 'learning_rate': 0.02, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': False, 'augment_division': False, 'augment_zeros': False, 'random': False, 'early_stopping': [10, 0.001], 'activation_regularization': 0.0, 'bias_regularization': 0.0, 'plot_error': 'width_error_259.png', 'save_weights': 'width_weights_259.h5', 'save_architecture': None, 'save_history': 'width_history_259.txt', 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'tensorboard_file': None, 'config_file': None, 'batch_file': None} 2018-11-03 10:43:56.567981
0.049347310962279636 0.08812649 0.03044063597851565 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [200, 150, 1], 'learning_rate': 0.01, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': False, 'augment_division': False, 'augment_zeros': False, 'random': False, 'early_stopping': [10, 0.001], 'activation_regularization': 0.0, 'bias_regularization': 0.0, 'plot_error': 'width_error_257.png', 'save_weights': 'width_weights_257.h5', 'save_architecture': None, 'save_history': 'width_history_257.txt', 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'tensorboard_file': None, 'config_file': None, 'batch_file': None} 2018-11-03 10:45:49.781881
0.050010890765984854 0.090391174 0.030672749032470747 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [200, 150, 1], 'learning_rate': 0.015, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': False, 'augment_division': False, 'augment_zeros': False, 'random': False, 'early_stopping': [10, 0.001], 'activation_regularization': 0.0, 'bias_regularization': 0.0, 'plot_error': 'width_error_258.png', 'save_weights': 'width_weights_258.h5', 'save_architecture': None, 'save_history': 'width_history_258.txt', 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'tensorboard_file': None, 'config_file': None, 'batch_file': None} 2018-11-03 10:46:05.716190
0.05259180602033933 0.08895186 0.0354646416804687 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [200, 150, 1], 'learning_rate': 0.005, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': False, 'augment_division': False, 'augment_zeros': False, 'random': False, 'early_stopping': [10, 0.001], 'activation_regularization': 0.0, 'bias_regularization': 0.0, 'plot_error': 'width_error_256.png', 'save_weights': 'width_weights_256.h5', 'save_architecture': None, 'save_history': 'width_history_256.txt', 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'tensorboard_file': None, 'config_file': None, 'batch_file': None} 2018-11-03 10:46:51.871123
0.06770247644583384 0.08317713 0.04208852459515389 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [200, 150, 1], 'learning_rate': 0.04, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': False, 'augment_division': False, 'augment_zeros': False, 'random': False, 'early_stopping': [10, 0.001], 'activation_regularization': 0.0, 'bias_regularization': 0.0, 'plot_error': 'width_error_263.png', 'save_weights': 'width_weights_263.h5', 'save_architecture': None, 'save_history': 'width_history_263.txt', 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'tensorboard_file': None, 'config_file': None, 'batch_file': None} 2018-11-03 10:55:05.023545
0.05639204993247986 0.091456205 0.03352640485014646 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [200, 150, 1], 'learning_rate': 0.030000000000000002, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': False, 'augment_division': False, 'augment_zeros': False, 'random': False, 'early_stopping': [10, 0.001], 'activation_regularization': 0.0, 'bias_regularization': 0.0, 'plot_error': 'width_error_261.png', 'save_weights': 'width_weights_261.h5', 'save_architecture': None, 'save_history': 'width_history_261.txt', 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'tensorboard_file': None, 'config_file': None, 'batch_file': None} 2018-11-03 11:00:30.129488
0.05837417595386505 0.09412732 0.035450251172729486 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [200, 150, 1], 'learning_rate': 0.034999999999999996, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': False, 'augment_division': False, 'augment_zeros': False, 'random': False, 'early_stopping': [10, 0.001], 'activation_regularization': 0.0, 'bias_regularization': 0.0, 'plot_error': 'width_error_262.png', 'save_weights': 'width_weights_262.h5', 'save_architecture': None, 'save_history': 'width_history_262.txt', 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'tensorboard_file': None, 'config_file': None, 'batch_file': None} 2018-11-03 11:02:57.870999
0.048877313154935834 0.09418662 0.028762102327075212 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [200, 150, 1], 'learning_rate': 0.025, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': False, 'augment_division': False, 'augment_zeros': False, 'random': False, 'early_stopping': [10, 0.001], 'activation_regularization': 0.0, 'bias_regularization': 0.0, 'plot_error': 'width_error_260.png', 'save_weights': 'width_weights_260.h5', 'save_architecture': None, 'save_history': 'width_history_260.txt', 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'tensorboard_file': None, 'config_file': None, 'batch_file': None} 2018-11-03 11:05:25.370728
0.05388120924433072 0.08948017 0.039655089378356934 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [200, 200, 1], 'learning_rate': 0.005, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': False, 'augment_division': False, 'augment_zeros': False, 'random': False, 'early_stopping': [10, 0.001], 'activation_regularization': 0.0, 'bias_regularization': 0.0, 'plot_error': 'width_error_264.png', 'save_weights': 'width_weights_264.h5', 'save_architecture': None, 'save_history': 'width_history_264.txt', 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'tensorboard_file': None, 'config_file': None, 'batch_file': None} 2018-11-03 11:05:41.847961
0.05625257890025775 0.09732837 0.03289708058017582 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [200, 200, 1], 'learning_rate': 0.030000000000000002, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': False, 'augment_division': False, 'augment_zeros': False, 'random': False, 'early_stopping': [10, 0.001], 'activation_regularization': 0.0, 'bias_regularization': 0.0, 'plot_error': 'width_error_269.png', 'save_weights': 'width_weights_269.h5', 'save_architecture': None, 'save_history': 'width_history_269.txt', 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'tensorboard_file': None, 'config_file': None, 'batch_file': None} 2018-11-03 11:23:23.985964
0.04814801212747892 0.09496002 0.028953613473059026 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [200, 200, 1], 'learning_rate': 0.02, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': False, 'augment_division': False, 'augment_zeros': False, 'random': False, 'early_stopping': [10, 0.001], 'activation_regularization': 0.0, 'bias_regularization': 0.0, 'plot_error': 'width_error_267.png', 'save_weights': 'width_weights_267.h5', 'save_architecture': None, 'save_history': 'width_history_267.txt', 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'tensorboard_file': None, 'config_file': None, 'batch_file': None} 2018-11-03 11:23:28.577395
0.05206370158195495 0.082281135 0.03029102357020874 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [200, 200, 1], 'learning_rate': 0.01, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': False, 'augment_division': False, 'augment_zeros': False, 'random': False, 'early_stopping': [10, 0.001], 'activation_regularization': 0.0, 'bias_regularization': 0.0, 'plot_error': 'width_error_265.png', 'save_weights': 'width_weights_265.h5', 'save_architecture': None, 'save_history': 'width_history_265.txt', 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'tensorboard_file': None, 'config_file': None, 'batch_file': None} 2018-11-03 11:25:23.760422
0.0529606354534626 0.09438899 0.030399373329455637 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [200, 200, 1], 'learning_rate': 0.025, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': False, 'augment_division': False, 'augment_zeros': False, 'random': False, 'early_stopping': [10, 0.001], 'activation_regularization': 0.0, 'bias_regularization': 0.0, 'plot_error': 'width_error_268.png', 'save_weights': 'width_weights_268.h5', 'save_architecture': None, 'save_history': 'width_history_268.txt', 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'tensorboard_file': None, 'config_file': None, 'batch_file': None} 2018-11-03 11:25:59.757403
0.04833800547719002 0.09296745 0.0292224428214356 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 2], 'network_layers': [200, 200, 1], 'learning_rate': 0.015, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': False, 'augment_division': False, 'augment_zeros': False, 'random': False, 'early_stopping': [10, 0.001], 'activation_regularization': 0.0, 'bias_regularization': 0.0, 'plot_error': 'width_error_266.png', 'save_weights': 'width_weights_266.h5', 'save_architecture': None, 'save_history': 'width_history_266.txt', 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'tensorboard_file': None, 'config_file': None, 'batch_file': None} 2018-11-03 11:26:32.466324
